ProductID,Category,Brand,Quantity,Price,Warehouse,Model
5589,Monitor,Lenovo,142,891.35,Marseille,Model-384
5590,Laptop,Asus,75,438.19,Lyon,Model-5
5591,Accessory,HP,93,1420.17,Paris,Model-484
5592,Desktop,Lenovo,129,1085.22,Paris,Model-274
5593,Monitor,Logitech,46,693.16,Marseille,Model-314
5594,Monitor,Samsung,196,1049.72,Lyon,Model-261
5595,Monitor,Samsung,165,745.21,Lyon,Model-431
5596,Laptop,Samsung,27,957.65,Lyon,Model-158
5597,Accessory,Asus,15,596.87,Marseille,Model-103
5598,Accessory,HP,147,845.25,Lyon,Model-337
5599,Accessory,Logitech,39,1013.51,Paris,Model-5
5600,Desktop,Samsung,10,456.9,Marseille,Model-315
5601,Accessory,HP,147,307.34,Lyon,Model-219
5602,Desktop,Samsung,49,723.85,Paris,Model-330
5603,Monitor,Samsung,105,781.86,Marseille,Model-440
5604,Accessory,Dell,125,185.79,Paris,Model-476
5605,Monitor,Acer,147,440.83,Paris,Model-100
5606,Desktop,Acer,99,1442.03,Marseille,Model-435
5607,Desktop,Asus,131,1345.84,Paris,Model-74
5608,Laptop,Acer,119,1054.11,Marseille,Model-272
5609,Monitor,Asus,200,931.92,Marseille,Model-324
5610,Desktop,Samsung,132,710.93,Lyon,Model-184
5611,Laptop,Dell,193,1267.96,Paris,Model-413
5612,Accessory,HP,56,751.06,Marseille,Model-29
5613,Monitor,Samsung,143,880.43,Paris,Model-439
5614,Laptop,Dell,72,1409.55,Paris,Model-438
5615,Accessory,Dell,39,932.17,Paris,Model-372
5616,Laptop,Dell,170,150.75,Paris,Model-253
5617,Laptop,Logitech,64,996.87,Marseille,Model-340
5618,Laptop,Dell,102,216.99,Paris,Model-208
5619,Monitor,HP,179,49.09,Paris,Model-480
5620,Accessory,Asus,24,813.31,Lyon,Model-87
5621,Desktop,Dell,46,408.73,Paris,Model-96
5622,Desktop,Lenovo,156,872.08,Marseille,Model-442
5623,Accessory,Dell,38,1059.73,Lyon,Model-172
5624,Accessory,Acer,159,1446.56,Paris,Model-335
5625,Desktop,Lenovo,164,1239.67,Paris,Model-152
5626,Desktop,HP,141,1314.29,Paris,Model-439
5627,Laptop,Dell,56,192.82,Paris,Model-259
5628,Monitor,Asus,118,758.15,Lyon,Model-222
5629,Monitor,Lenovo,162,246.37,Paris,Model-273
5630,Accessory,Dell,110,1097.61,Marseille,Model-59
5631,Monitor,Asus,122,1183.71,Lyon,Model-476
5632,Desktop,Lenovo,96,1219.27,Marseille,Model-354
5633,Monitor,HP,154,533.09,Paris,Model-278
5634,Accessory,Asus,36,445.73,Marseille,Model-88
5635,Laptop,Dell,58,1316.6,Lyon,Model-167
5636,Accessory,HP,185,744.92,Paris,Model-124
5637,Accessory,Logitech,116,725.87,Lyon,Model-334
5638,Desktop,Dell,151,952.21,Lyon,Model-55
5639,Laptop,Dell,109,675.6,Marseille,Model-331
5640,Laptop,Lenovo,105,1477.41,Lyon,Model-168
5641,Monitor,Lenovo,154,1121.71,Lyon,Model-360
5642,Desktop,Lenovo,32,1231.54,Marseille,Model-129
5643,Accessory,Lenovo,164,784.19,Lyon,Model-494
5644,Accessory,Logitech,131,689.68,Paris,Model-287
5645,Desktop,Asus,81,761.22,Marseille,Model-49
5646,Desktop,Samsung,37,976.53,Paris,Model-406
5647,Monitor,Dell,24,1420.0,Marseille,Model-320
5648,Accessory,Acer,119,694.31,Marseille,Model-73
5649,Accessory,Acer,197,224.4,Paris,Model-56
5650,Monitor,Acer,76,208.23,Marseille,Model-156
5651,Accessory,Asus,11,250.51,Paris,Model-295
5652,Accessory,Logitech,128,913.28,Marseille,Model-85
5653,Desktop,Acer,141,366.53,Paris,Model-444
5654,Desktop,Dell,80,1391.32,Marseille,Model-425
5655,Laptop,Samsung,175,628.29,Lyon,Model-484
5656,Laptop,Logitech,38,300.04,Marseille,Model-470
5657,Laptop,Asus,43,1143.5,Marseille,Model-284
5658,Accessory,Asus,23,832.63,Paris,Model-32
5659,Desktop,Samsung,135,855.82,Marseille,Model-240
5660,Laptop,Dell,12,104.71,Paris,Model-151
5661,Laptop,Logitech,131,416.25,Lyon,Model-343
5662,Monitor,Dell,166,94.43,Marseille,Model-108
5663,Laptop,Acer,62,822.81,Lyon,Model-343
5664,Monitor,Samsung,194,320.3,Paris,Model-342
5665,Accessory,Logitech,154,663.64,Paris,Model-158
5666,Monitor,Lenovo,176,569.48,Marseille,Model-211
5667,Accessory,Dell,194,1010.57,Paris,Model-414
5668,Laptop,Dell,81,810.46,Lyon,Model-196
5669,Accessory,Logitech,42,262.75,Lyon,Model-155
5670,Desktop,Acer,17,1048.22,Paris,Model-102
5671,Laptop,Asus,50,499.01,Paris,Model-122
5672,Monitor,Samsung,27,1252.66,Marseille,Model-460
5673,Desktop,Lenovo,48,725.09,Paris,Model-147
5674,Accessory,HP,18,340.36,Paris,Model-348
5675,Monitor,Samsung,192,1196.29,Marseille,Model-353
5676,Desktop,Dell,100,1052.68,Paris,Model-85
5677,Monitor,HP,192,346.75,Lyon,Model-89
5678,Accessory,Samsung,61,232.77,Lyon,Model-2
5679,Desktop,Dell,200,842.16,Paris,Model-78
5680,Accessory,HP,168,889.47,Paris,Model-283
5681,Desktop,Samsung,181,255.01,Paris,Model-464
5682,Laptop,Dell,105,669.66,Marseille,Model-426
5683,Accessory,Acer,65,546.29,Lyon,Model-446
5684,Monitor,HP,168,1020.48,Marseille,Model-377
5685,Laptop,Lenovo,83,1149.88,Lyon,Model-424
5686,Desktop,Samsung,147,890.01,Paris,Model-308
5687,Accessory,Asus,164,353.28,Paris,Model-417
5688,Accessory,Dell,163,760.73,Marseille,Model-8
5689,Monitor,HP,87,625.08,Paris,Model-183
5690,Monitor,Acer,169,410.53,Marseille,Model-472
5691,Monitor,Lenovo,115,883.43,Paris,Model-146
5692,Accessory,Asus,100,138.05,Paris,Model-332
5693,Laptop,HP,109,140.73,Marseille,Model-37
5694,Laptop,Samsung,44,154.29,Marseille,Model-275
5695,Accessory,Logitech,177,148.5,Lyon,Model-109
5696,Desktop,Logitech,21,558.71,Marseille,Model-429
5697,Laptop,Dell,72,1314.19,Lyon,Model-344
5698,Laptop,Samsung,62,183.68,Lyon,Model-142
5699,Monitor,Lenovo,181,259.65,Marseille,Model-259
5700,Accessory,Samsung,47,314.0,Paris,Model-286
5701,Desktop,Samsung,180,413.59,Lyon,Model-222
5702,Accessory,Lenovo,55,1341.45,Marseille,Model-196
5703,Laptop,HP,47,536.69,Marseille,Model-429
5704,Monitor,Asus,41,395.7,Lyon,Model-306
5705,Accessory,Samsung,89,1379.05,Paris,Model-325
5706,Monitor,Logitech,26,377.34,Lyon,Model-461
5707,Desktop,Lenovo,125,1309.11,Paris,Model-397
5708,Laptop,HP,38,521.76,Paris,Model-413
5709,Monitor,Samsung,53,1071.23,Paris,Model-371
5710,Accessory,Logitech,186,966.9,Marseille,Model-251
5711,Accessory,Lenovo,180,728.86,Paris,Model-92
5712,Laptop,Asus,144,738.96,Paris,Model-322
5713,Desktop,Lenovo,49,1266.64,Marseille,Model-217
5714,Accessory,Lenovo,144,1454.91,Lyon,Model-116
5715,Monitor,Logitech,47,242.28,Paris,Model-164
5716,Desktop,Dell,116,770.23,Paris,Model-88
5717,Laptop,Lenovo,71,1150.14,Marseille,Model-291
5718,Desktop,Acer,166,1320.78,Paris,Model-435
5719,Desktop,Acer,59,1264.63,Paris,Model-291
5720,Monitor,Samsung,149,1416.05,Marseille,Model-465
5721,Accessory,Dell,89,169.32,Paris,Model-286
5722,Desktop,Logitech,199,960.28,Paris,Model-298
5723,Monitor,Samsung,116,1303.96,Lyon,Model-205
5724,Monitor,Dell,45,440.97,Marseille,Model-93
5725,Desktop,Dell,24,1425.3,Marseille,Model-403
5726,Desktop,Logitech,109,398.84,Marseille,Model-432
5727,Laptop,HP,118,389.58,Paris,Model-160
5728,Monitor,Acer,120,180.97,Lyon,Model-474
5729,Accessory,Asus,105,1334.52,Lyon,Model-431
5730,Accessory,Dell,80,202.17,Lyon,Model-169
5731,Accessory,Samsung,142,1460.89,Paris,Model-192
5732,Monitor,Logitech,42,24.24,Marseille,Model-163
5733,Accessory,Asus,112,663.77,Marseille,Model-387
5734,Laptop,HP,53,1306.82,Marseille,Model-32
5735,Desktop,Logitech,67,596.16,Marseille,Model-81
5736,Monitor,Lenovo,145,849.44,Paris,Model-439
5737,Desktop,HP,105,1167.68,Lyon,Model-339
5738,Monitor,Asus,107,136.64,Lyon,Model-301
5739,Accessory,Samsung,57,669.65,Paris,Model-313
5740,Desktop,Dell,95,1440.17,Marseille,Model-19
5741,Monitor,Dell,46,405.45,Lyon,Model-276
5742,Monitor,Logitech,123,1268.17,Paris,Model-405
5743,Laptop,Samsung,52,484.9,Lyon,Model-487
5744,Desktop,HP,192,213.05,Paris,Model-9
5745,Laptop,Acer,151,509.28,Marseille,Model-8
5746,Desktop,Dell,192,1238.61,Paris,Model-335
5747,Laptop,Logitech,166,327.04,Paris,Model-382
5748,Accessory,Dell,142,610.84,Paris,Model-210
5749,Desktop,Asus,102,132.21,Marseille,Model-260
5750,Laptop,Lenovo,54,1032.7,Lyon,Model-166
5751,Monitor,Samsung,87,902.12,Marseille,Model-175
5752,Desktop,Lenovo,183,358.75,Marseille,Model-72
5753,Desktop,Dell,115,1051.15,Paris,Model-474
5754,Monitor,Asus,189,954.64,Paris,Model-218
5755,Accessory,Asus,32,976.69,Marseille,Model-408
5756,Accessory,Acer,28,130.04,Paris,Model-252
5757,Desktop,Asus,47,1356.16,Lyon,Model-484
5758,Accessory,Asus,176,680.44,Lyon,Model-162
5759,Laptop,Samsung,72,590.76,Marseille,Model-213
5760,Accessory,Acer,190,742.45,Paris,Model-229
5761,Desktop,Logitech,83,1207.12,Marseille,Model-179
5762,Accessory,Samsung,97,639.75,Lyon,Model-342
5763,Laptop,Samsung,62,603.39,Marseille,Model-47
5764,Accessory,Lenovo,178,531.57,Paris,Model-15
5765,Monitor,HP,154,1394.35,Lyon,Model-233
5766,Laptop,Samsung,173,921.94,Marseille,Model-393
5767,Laptop,Dell,111,1294.8,Paris,Model-499
5768,Accessory,Acer,68,342.9,Marseille,Model-369
5769,Monitor,Asus,25,734.39,Marseille,Model-297
5770,Monitor,Logitech,111,698.5,Marseille,Model-142
5771,Laptop,Acer,175,1223.14,Lyon,Model-42
5772,Desktop,HP,102,1405.11,Marseille,Model-126
5773,Accessory,Logitech,140,292.06,Paris,Model-466
5774,Desktop,Dell,39,813.08,Paris,Model-500
5775,Desktop,Samsung,124,204.68,Lyon,Model-474
5776,Monitor,Samsung,39,641.23,Paris,Model-27
5777,Laptop,Acer,186,1221.42,Paris,Model-427
5778,Monitor,Dell,99,954.32,Marseille,Model-230
5779,Laptop,Asus,105,259.89,Marseille,Model-253
5780,Laptop,Lenovo,141,822.41,Marseille,Model-35
5781,Monitor,Lenovo,182,1441.44,Paris,Model-234
5782,Monitor,Dell,104,114.66,Paris,Model-450
5783,Laptop,Logitech,120,730.57,Paris,Model-429
5784,Monitor,Acer,19,355.72,Marseille,Model-65
5785,Monitor,HP,78,1367.91,Lyon,Model-489
5786,Desktop,Dell,191,777.97,Lyon,Model-229
5787,Laptop,Samsung,54,1008.76,Marseille,Model-79
5788,Accessory,Samsung,150,536.31,Lyon,Model-471
5789,Monitor,Dell,26,700.74,Marseille,Model-114
5790,Laptop,Lenovo,44,224.16,Paris,Model-309
5791,Desktop,Samsung,143,1469.4,Marseille,Model-430
5792,Monitor,Acer,34,909.8,Marseille,Model-442
5793,Laptop,Lenovo,70,1066.57,Lyon,Model-399
5794,Accessory,HP,10,548.73,Lyon,Model-290
5795,Monitor,Dell,41,1221.73,Paris,Model-444
5796,Desktop,Asus,33,375.13,Lyon,Model-343
5797,Accessory,Asus,82,458.8,Paris,Model-435
5798,Accessory,HP,91,696.06,Lyon,Model-452
5799,Laptop,Logitech,189,121.26,Paris,Model-372
5800,Accessory,Acer,19,1087.23,Paris,Model-261
5801,Desktop,Asus,157,268.06,Lyon,Model-488
5802,Laptop,HP,152,273.65,Paris,Model-438
5803,Accessory,Samsung,57,302.39,Paris,Model-94
5804,Desktop,Acer,123,437.07,Lyon,Model-66
5805,Desktop,Dell,105,1452.18,Marseille,Model-70
5806,Desktop,HP,144,66.18,Marseille,Model-427
5807,Monitor,Lenovo,160,299.37,Lyon,Model-289
5808,Accessory,Dell,119,1498.58,Marseille,Model-241
5809,Laptop,Acer,191,817.59,Marseille,Model-198
5810,Desktop,Dell,169,391.8,Paris,Model-15
5811,Monitor,Dell,122,1317.06,Paris,Model-192
5812,Accessory,Lenovo,24,320.56,Lyon,Model-235
5813,Laptop,Lenovo,138,591.55,Paris,Model-292
5814,Accessory,HP,63,955.16,Marseille,Model-276
5815,Desktop,Dell,200,444.56,Lyon,Model-472
5816,Monitor,Acer,124,869.33,Paris,Model-443
5817,Desktop,Asus,41,941.87,Paris,Model-258
5818,Accessory,Samsung,151,420.67,Paris,Model-11
5819,Desktop,Logitech,169,1072.16,Marseille,Model-205
5820,Accessory,Lenovo,17,1453.5,Paris,Model-321
5821,Laptop,HP,154,74.42,Marseille,Model-2
5822,Desktop,Logitech,108,768.43,Paris,Model-265
5823,Desktop,Asus,24,709.33,Paris,Model-471
5824,Desktop,Lenovo,95,727.96,Marseille,Model-255
5825,Monitor,Dell,21,154.25,Lyon,Model-479
5826,Accessory,HP,26,1376.17,Marseille,Model-248
5827,Monitor,Lenovo,112,1471.9,Marseille,Model-115
5828,Desktop,Samsung,23,1019.19,Lyon,Model-351
5829,Laptop,Dell,146,987.75,Lyon,Model-240
5830,Accessory,Samsung,144,39.77,Lyon,Model-173
5831,Monitor,Logitech,160,583.25,Lyon,Model-216
5832,Desktop,HP,86,261.47,Marseille,Model-474
5833,Accessory,Samsung,109,574.82,Marseille,Model-271
5834,Monitor,Samsung,10,1252.1,Lyon,Model-70
5835,Laptop,Acer,98,1094.15,Paris,Model-6
5836,Accessory,HP,192,1324.87,Paris,Model-313
5837,Laptop,Samsung,37,281.29,Lyon,Model-307
5838,Monitor,Samsung,181,695.82,Lyon,Model-117
5839,Laptop,Dell,48,1195.35,Paris,Model-461
5840,Monitor,Asus,90,77.97,Paris,Model-318
5841,Accessory,Asus,159,1102.31,Paris,Model-225
5842,Laptop,Asus,72,230.19,Paris,Model-485
5843,Desktop,Acer,116,65.14,Lyon,Model-377
5844,Laptop,Samsung,145,142.93,Paris,Model-241
5845,Laptop,Acer,164,1153.22,Marseille,Model-23
5846,Accessory,Asus,93,1349.51,Marseille,Model-470
5847,Laptop,Logitech,16,609.95,Lyon,Model-411
5848,Accessory,Samsung,113,264.82,Paris,Model-413
5849,Desktop,Logitech,106,1413.14,Marseille,Model-222
5850,Desktop,Lenovo,154,1300.36,Paris,Model-124
5851,Accessory,HP,77,1375.35,Lyon,Model-70
5852,Laptop,Lenovo,64,1220.6,Marseille,Model-415
5853,Monitor,Logitech,145,133.62,Lyon,Model-474
5854,Desktop,Logitech,77,1339.75,Paris,Model-276
5855,Accessory,Acer,120,1241.33,Paris,Model-424
5856,Monitor,Asus,166,775.08,Marseille,Model-82
5857,Desktop,Samsung,125,394.51,Paris,Model-379
5858,Desktop,Logitech,25,1020.36,Paris,Model-214
5859,Desktop,HP,27,470.01,Lyon,Model-344
5860,Desktop,Lenovo,167,230.25,Marseille,Model-194
5861,Desktop,Logitech,186,736.12,Paris,Model-478
5862,Laptop,Asus,198,148.64,Marseille,Model-494
5863,Laptop,Dell,165,419.44,Marseille,Model-213
5864,Laptop,Dell,46,610.5,Paris,Model-412
5865,Monitor,Lenovo,126,1330.5,Paris,Model-315
5866,Accessory,HP,127,787.06,Marseille,Model-122
5867,Desktop,Acer,154,350.33,Paris,Model-321
5868,Monitor,Asus,177,1250.0,Paris,Model-192
5869,Desktop,Samsung,125,1392.52,Lyon,Model-85
5870,Accessory,Logitech,108,1312.17,Marseille,Model-273
5871,Accessory,Asus,170,694.94,Marseille,Model-386
5872,Accessory,Samsung,123,539.48,Marseille,Model-258
5873,Monitor,Asus,193,646.24,Marseille,Model-195
5874,Accessory,Logitech,189,1368.22,Marseille,Model-28
5875,Desktop,Logitech,120,112.05,Paris,Model-356
5876,Desktop,Acer,81,943.76,Lyon,Model-482
5877,Laptop,Logitech,161,1065.83,Lyon,Model-28
5878,Desktop,Lenovo,55,936.29,Lyon,Model-441
5879,Laptop,Logitech,121,124.46,Paris,Model-405
5880,Accessory,HP,167,1085.61,Paris,Model-3
5881,Monitor,Logitech,124,1075.17,Marseille,Model-369
5882,Desktop,Samsung,172,1498.94,Marseille,Model-308
5883,Monitor,Logitech,196,1051.2,Paris,Model-250
5884,Laptop,Samsung,75,1273.25,Paris,Model-312
5885,Monitor,Lenovo,117,993.61,Lyon,Model-126
5886,Desktop,HP,156,617.02,Paris,Model-174
5887,Desktop,Asus,103,71.54,Paris,Model-129
5888,Laptop,Dell,71,1113.98,Lyon,Model-351
5889,Laptop,Dell,169,40.01,Marseille,Model-368
5890,Laptop,Samsung,65,478.64,Marseille,Model-106
5891,Monitor,Asus,10,938.91,Paris,Model-420
5892,Desktop,Logitech,55,1245.28,Marseille,Model-101
5893,Laptop,Dell,68,386.34,Marseille,Model-4
5894,Desktop,Lenovo,168,815.85,Lyon,Model-236
5895,Monitor,Acer,49,202.89,Paris,Model-467
5896,Monitor,Dell,95,841.99,Paris,Model-443
5897,Monitor,HP,57,312.43,Marseille,Model-449
5898,Laptop,Dell,115,632.86,Lyon,Model-451
5899,Accessory,Lenovo,17,718.75,Marseille,Model-39
5900,Accessory,Asus,178,1266.55,Lyon,Model-53
5901,Accessory,Logitech,59,981.19,Lyon,Model-341
5902,Desktop,Logitech,188,1181.29,Paris,Model-419
5903,Accessory,Dell,178,1472.53,Lyon,Model-204
5904,Laptop,Lenovo,68,1134.58,Marseille,Model-202
5905,Laptop,Asus,41,1034.15,Lyon,Model-195
5906,Desktop,Acer,14,1178.66,Lyon,Model-269
5907,Accessory,Logitech,67,1349.71,Lyon,Model-397
5908,Laptop,Samsung,82,1026.44,Marseille,Model-295
5909,Accessory,Dell,102,1178.24,Marseille,Model-101
5910,Laptop,Samsung,84,571.8,Lyon,Model-21
5911,Accessory,Asus,11,1181.03,Paris,Model-444
5912,Desktop,Logitech,110,1318.72,Paris,Model-452
5913,Laptop,Samsung,100,1461.27,Paris,Model-429
5914,Laptop,Logitech,184,633.03,Marseille,Model-158
5915,Desktop,Asus,54,65.06,Paris,Model-114
5916,Laptop,Logitech,80,1203.72,Paris,Model-214
5917,Laptop,Acer,101,184.59,Marseille,Model-35
5918,Accessory,Logitech,147,121.22,Marseille,Model-241
5919,Monitor,Asus,185,1441.07,Lyon,Model-135
5920,Accessory,Samsung,51,810.85,Paris,Model-448
5921,Monitor,Asus,115,572.39,Lyon,Model-368
5922,Accessory,Acer,90,740.35,Lyon,Model-479
5923,Laptop,Lenovo,21,843.83,Marseille,Model-197
5924,Laptop,Lenovo,102,141.27,Lyon,Model-444
5925,Accessory,Acer,79,193.55,Paris,Model-67
5926,Desktop,Acer,198,96.64,Lyon,Model-332
5927,Desktop,Logitech,66,1329.04,Marseille,Model-83
5928,Laptop,Dell,153,323.6,Lyon,Model-135
5929,Desktop,Samsung,137,990.53,Marseille,Model-154
5930,Laptop,HP,175,188.83,Paris,Model-114
5931,Accessory,Logitech,105,145.15,Marseille,Model-41
5932,Desktop,Logitech,130,1050.01,Lyon,Model-274
5933,Desktop,Lenovo,98,1430.58,Paris,Model-469
5934,Desktop,Asus,128,1271.61,Paris,Model-204
5935,Monitor,Dell,20,788.15,Marseille,Model-13
5936,Laptop,Acer,88,345.7,Lyon,Model-16
5937,Accessory,Samsung,66,1456.43,Marseille,Model-170
5938,Desktop,HP,47,48.47,Lyon,Model-123
5939,Desktop,Acer,193,221.82,Marseille,Model-449
5940,Desktop,Asus,80,697.86,Paris,Model-294
5941,Accessory,Asus,162,63.54,Lyon,Model-194
5942,Laptop,Samsung,86,725.1,Paris,Model-240
5943,Accessory,Dell,184,918.69,Lyon,Model-74
5944,Monitor,Dell,171,1403.89,Marseille,Model-292
5945,Monitor,HP,50,233.27,Paris,Model-187
5946,Desktop,Logitech,84,153.48,Lyon,Model-192
5947,Laptop,Logitech,194,340.82,Marseille,Model-255
5948,Desktop,Asus,160,904.39,Paris,Model-312
5949,Accessory,Dell,21,953.92,Lyon,Model-189
5950,Desktop,Dell,154,398.14,Paris,Model-404
5951,Desktop,Dell,128,613.61,Lyon,Model-194
5952,Accessory,Samsung,111,92.24,Lyon,Model-132
5953,Accessory,Lenovo,155,386.27,Lyon,Model-81
5954,Monitor,Logitech,89,37.32,Paris,Model-464
5955,Laptop,Acer,93,1081.16,Paris,Model-63
5956,Accessory,HP,173,1143.11,Paris,Model-130
5957,Desktop,HP,183,100.29,Paris,Model-433
5958,Monitor,Logitech,114,469.2,Marseille,Model-170
5959,Monitor,Acer,137,1077.92,Paris,Model-254
5960,Monitor,HP,28,137.24,Lyon,Model-400
5961,Desktop,Samsung,18,1011.6,Paris,Model-103
5962,Desktop,Lenovo,168,799.23,Lyon,Model-465
5963,Laptop,Lenovo,118,457.67,Marseille,Model-129
5964,Accessory,Samsung,198,424.73,Paris,Model-266
5965,Accessory,Asus,35,1024.51,Marseille,Model-73
5966,Accessory,Dell,73,1131.42,Lyon,Model-25
5967,Desktop,Lenovo,123,1489.74,Lyon,Model-480
5968,Desktop,Logitech,38,450.28,Lyon,Model-244
5969,Laptop,Dell,167,1214.4,Marseille,Model-131
5970,Desktop,Asus,25,879.11,Paris,Model-246
5971,Accessory,Asus,43,507.04,Marseille,Model-480
5972,Accessory,HP,23,1310.87,Lyon,Model-297
5973,Desktop,Logitech,30,226.91,Marseille,Model-273
5974,Monitor,Lenovo,178,847.24,Lyon,Model-316
5975,Laptop,Logitech,183,77.9,Marseille,Model-494
5976,Monitor,HP,72,1129.89,Lyon,Model-116
5977,Monitor,Dell,187,1119.41,Lyon,Model-80
5978,Laptop,HP,120,169.87,Lyon,Model-350
5979,Desktop,Asus,127,812.04,Paris,Model-70
5980,Desktop,Logitech,136,730.68,Marseille,Model-42
5981,Accessory,Lenovo,28,85.38,Paris,Model-495
5982,Monitor,Lenovo,28,1107.47,Lyon,Model-276
5983,Monitor,Logitech,185,698.56,Paris,Model-379
5984,Monitor,Acer,140,26.4,Lyon,Model-271
5985,Monitor,Acer,169,329.38,Marseille,Model-55
5986,Desktop,Samsung,10,968.9,Paris,Model-308
5987,Laptop,Logitech,13,367.91,Marseille,Model-75
5988,Desktop,Lenovo,27,502.33,Paris,Model-147
5989,Monitor,Acer,104,79.77,Paris,Model-94
5990,Desktop,Acer,155,1364.3,Paris,Model-1
5991,Monitor,Logitech,30,342.1,Lyon,Model-395
5992,Desktop,HP,82,1216.14,Lyon,Model-81
5993,Desktop,HP,183,777.9,Paris,Model-293
5994,Monitor,Logitech,23,539.31,Lyon,Model-198
5995,Accessory,Logitech,199,1315.31,Marseille,Model-122
5996,Accessory,HP,165,934.51,Paris,Model-197
5997,Desktop,Logitech,68,381.06,Paris,Model-281
5998,Accessory,Logitech,133,512.02,Marseille,Model-180
5999,Desktop,Asus,94,972.03,Lyon,Model-181
6000,Monitor,Logitech,52,25.37,Lyon,Model-419
6001,Accessory,HP,59,953.9,Marseille,Model-245
6002,Monitor,Dell,87,21.36,Marseille,Model-79
6003,Laptop,Dell,193,1257.58,Marseille,Model-50
6004,Accessory,HP,167,1038.96,Marseille,Model-288
6005,Monitor,Logitech,11,571.82,Marseille,Model-303
6006,Laptop,Logitech,84,359.16,Lyon,Model-198
6007,Desktop,Lenovo,24,286.16,Lyon,Model-199
6008,Accessory,HP,144,315.71,Paris,Model-254
6009,Accessory,Lenovo,49,1048.28,Paris,Model-303
6010,Monitor,Logitech,200,197.96,Paris,Model-29
6011,Accessory,HP,22,656.87,Lyon,Model-478
6012,Monitor,Asus,128,280.77,Lyon,Model-383
6013,Laptop,Dell,36,760.68,Paris,Model-114
6014,Accessory,Dell,141,939.3,Paris,Model-410
6015,Accessory,Lenovo,193,898.15,Marseille,Model-350
6016,Desktop,Logitech,89,1260.13,Paris,Model-383
6017,Monitor,Acer,82,952.62,Marseille,Model-173
6018,Laptop,Acer,142,835.9,Marseille,Model-450
6019,Desktop,Samsung,122,309.17,Marseille,Model-333
6020,Monitor,Logitech,38,1205.59,Paris,Model-82
6021,Monitor,Acer,111,780.4,Paris,Model-99
6022,Desktop,Dell,80,306.99,Paris,Model-372
6023,Accessory,HP,29,983.59,Paris,Model-434
6024,Desktop,Dell,67,330.84,Lyon,Model-494
6025,Accessory,Samsung,127,873.59,Paris,Model-336
6026,Monitor,Lenovo,47,1053.93,Lyon,Model-247
6027,Desktop,Logitech,63,400.19,Marseille,Model-425
6028,Monitor,Samsung,16,389.26,Marseille,Model-332
6029,Laptop,Lenovo,119,1028.07,Lyon,Model-451
6030,Accessory,Dell,14,1481.9,Marseille,Model-153
6031,Monitor,Acer,28,1051.93,Marseille,Model-330
6032,Laptop,Dell,125,1131.01,Lyon,Model-251
6033,Laptop,Dell,114,31.87,Lyon,Model-117
6034,Desktop,Samsung,181,805.28,Paris,Model-165
6035,Desktop,Lenovo,180,1205.23,Marseille,Model-334
6036,Accessory,Lenovo,16,1246.05,Lyon,Model-399
6037,Accessory,Dell,128,526.9,Paris,Model-139
6038,Desktop,Acer,120,79.99,Marseille,Model-164
6039,Monitor,Dell,172,282.78,Marseille,Model-479
6040,Desktop,Acer,181,895.24,Marseille,Model-218
6041,Laptop,Logitech,17,581.8,Lyon,Model-104
6042,Monitor,Asus,166,583.33,Paris,Model-25
6043,Monitor,Dell,37,1238.78,Marseille,Model-197
6044,Laptop,Logitech,55,349.61,Marseille,Model-27
6045,Accessory,Acer,76,53.6,Marseille,Model-333
6046,Monitor,Samsung,178,1408.68,Paris,Model-338
6047,Laptop,Acer,51,1295.92,Paris,Model-200
6048,Desktop,Acer,172,1264.01,Paris,Model-24
6049,Laptop,Lenovo,50,779.15,Marseille,Model-313
6050,Accessory,Lenovo,20,898.54,Lyon,Model-3
6051,Accessory,Dell,27,1117.28,Lyon,Model-98
6052,Laptop,Logitech,92,1449.17,Paris,Model-397
6053,Accessory,Lenovo,93,525.93,Marseille,Model-406
6054,Laptop,Acer,113,1244.65,Marseille,Model-376
6055,Laptop,Asus,192,502.68,Marseille,Model-440
6056,Desktop,Acer,34,438.64,Marseille,Model-176
6057,Desktop,Dell,10,776.59,Marseille,Model-62
6058,Accessory,HP,145,270.02,Paris,Model-290
6059,Accessory,Dell,63,1120.02,Lyon,Model-153
6060,Laptop,Dell,22,596.25,Marseille,Model-361
6061,Monitor,Acer,109,822.97,Lyon,Model-462
6062,Accessory,HP,88,910.5,Marseille,Model-341
6063,Monitor,Dell,20,891.82,Paris,Model-46
6064,Monitor,Acer,151,622.01,Lyon,Model-197
6065,Accessory,Logitech,24,903.42,Paris,Model-391
6066,Accessory,Samsung,62,1437.2,Paris,Model-173
6067,Accessory,HP,46,206.09,Marseille,Model-37
6068,Laptop,Dell,151,528.73,Lyon,Model-280
6069,Laptop,Acer,122,1269.77,Lyon,Model-310
6070,Desktop,Logitech,136,301.22,Marseille,Model-99
6071,Laptop,Asus,195,218.85,Lyon,Model-484
6072,Desktop,Asus,59,1140.59,Lyon,Model-181
6073,Laptop,Samsung,11,986.87,Paris,Model-458
6074,Accessory,Lenovo,188,1152.47,Marseille,Model-280
6075,Monitor,Asus,124,824.34,Marseille,Model-95
6076,Monitor,Asus,152,906.26,Marseille,Model-112
6077,Desktop,Dell,77,384.62,Marseille,Model-259
6078,Desktop,Logitech,158,389.37,Paris,Model-239
6079,Desktop,Lenovo,97,1433.16,Marseille,Model-432
